Gene_acc,Gene_id,logFC,-log10FDR,logCPM,Desc
11540,KS17gene_3105a,-0.3121108115907953,1.3573655544065033,2.7412168138300235,KS17gene_3105a
11541,Tb927.5.3770,-0.31213970412616315,2.6853851088163134,3.874870658598776,hypothetical protein  conserved
11542,Tb927.9.10100,-0.3126572420870867,1.9444931506494172,7.824883791720903,SET domain-containing protein  putative
11543,Tb927.10.12650,-0.3129312181986257,0.854719084423624,1.0247984241072492,hypothetical protein  conserved
11544,Tb927.10.4190,-0.31301274563805376,2.1890592595304743,2.7227749083493737,hypothetical protein
11545,KS17gene_6208a,-0.3136040520968394,2.833334778262324,6.00403172356738,KS17gene_6208a
11546,Tb927.10.10590,-0.3139383310578506,4.167290668919346,8.182484037758426,histone H2B  putative
11547,Tb927.11.15950,-0.3139555652498584,3.5563305645954113,7.331812862132035,amino acid transporter  putative
11548,KS17gene_2197a,-0.3141251759931436,1.1656388049175144,2.672197741768345,KS17gene_2197a
11549,Tb927.7.7420,-0.3141881932707959,4.100672137807332,7.3213994787743815,ATP synthase F1  alpha subunit
11550,Tb927.7.7430,-0.31432656290170236,4.326607627944275,7.3552546843910935,ATP synthase F1  alpha subunit
11551,Tb927.11.6680,-0.3143960788394489,2.8454106427426087,5.211321450898188,amino acid permease/transporter  putative
11552,KS17gene_7751a,-0.3147836926913078,0.9331083681484816,0.9107934742469919,KS17gene_7751a
11553,Tb927.8.3770,-0.3148074651215586,3.6293586579100334,6.689942093169794,Mitogen-activated protein kinase 10  putative
11554,Tb927.11.12620,-0.3148756559594402,2.8765712245718285,4.995533233024067,Glucosidase II beta subunit-like  putative
11555,Tb927.9.12400,-0.31498255980309636,3.5666414696636566,5.9923610933824385,STE/STE11 serine/threonine-protein kinase  putative
11556,Tb927.7.7175,-0.3151683106235306,2.1316580471397404,3.747754845402481,tRNA Alanine
11557,Tb11.v5.0668,-0.3153975057967832,3.3561714994319227,9.482570021378194,protein disulfide isomerase
11558,Tb927.4.150,-0.3158395013913047,1.79333055174466,3.1279288348219114,Protein of unknown function (DUF1181)  putative
11559,KS17gene_8033a,-0.3161442997268765,4.0838966034519935,6.0412357715529446,KS17gene_8033a
11560,Tb927.9.12240,-0.31632681116690614,3.944291751755038,9.15234170840172,60S ribosomal subunit protein L31  putative
11561,Tb927.1.1560,-0.3165646915896375,2.755776818347054,6.214380575044874,vesicular-fusion protein nsf  putative
11562,Tb927.8.4420,-0.3165994746027195,3.104807743095786,4.515122025593608,hypothetical protein  conserved
11563,Tb927.9.7470,-0.3167519791119009,2.7419460475573856,5.087645648467012,purine nucleoside transporter
11564,Tb927.8.3850,-0.3171985303974173,3.3126946617929303,6.290099400887305,PSP1 C-terminal conserved region  putative
11565,Tb927.1.380,-0.31747398293809154,2.7852064152085707,5.387291145323499,Protein of unknown function (DUF1181)  putative
11566,Tb927.11.2100,-0.31754852320621785,3.8756202032290386,6.068940094792348,Divergent AAA domain containing protein  putative
11567,Tb927.11.3630,-0.31764882766248154,2.3025955189000067,3.309760996766607,nucleobase/nucleoside transporter 8.3
11568,Tb11.v5.0830,-0.3177669101977923,3.6829192857432207,5.7877501113656304,receptor-type adenylate cyclase GRESAG 4  putative
11569,Tb09.v4.0108,-0.31801304709489375,1.7461954845697492,3.046688020301807,expression site-associated gene 8 (ESAG8)  pseudogene
11570,Tb927.5.292b,-0.31817673053313633,2.0470213499119607,2.874722964067636,hypothetical protein
11571,TRY.295,-0.3184046818307715,2.959824247573794,4.1673205533667135,TRY.295
11572,Tb927.3.4630,-0.3185663353884608,2.95171624044532,7.919813854976321,UDP-glucose:glycoprotein glucosyltransferase  putative
11573,Tb927.9.715,-0.31922989198094015,0.7329003212224742,1.1325993233720582,hypothetical protein
11574,TRY.694,-0.3195213737501002,2.1837947662326194,4.43457154772489,TRY.694
11575,Tb927.8.2650,-0.3195923795829467,2.0604803718779627,5.717457724303372,metallo-beta-lactamase-like protein  putative
11576,Tb927.11.8775,-0.31960599058256456,1.7332496402675532,2.572992464931723,hypothetical protein
11577,Tb927.7.2850,-0.31964183090346987,4.146842295868226,7.119259231246433,histone H2A  putative
11578,KS17gene_5382a,-0.31987186585941846,2.301355449763629,3.2022526071402972,KS17gene_5382a
11579,Tb927.11.1340,-0.3200545804923498,3.447454452765222,4.686202367436455,Flagella connector protein 1
11580,Tb927.10.14300,-0.32012316762483645,3.0566860804652527,5.927684185534784,MEKK-related kinase 1  putative
11581,Tb927.10.3540,-0.3202422493012534,2.7106103415603964,5.195875576363851,hypothetical protein  conserved
11582,Tb927.8.2250,-0.32031177250968834,4.2062245563276015,6.158200376904918,Fungal tRNA ligase phosphodiesterase domain containing protein  putative
11583,KS17gene_249a,-0.3211925540367123,2.900744504184122,4.581351553443171,KS17gene_249a
11584,TRY.1064,-0.32123655860188155,1.919338995024489,4.3300075090530985,TRY.1064
11585,Tb927.4.5340,-0.321286809795452,2.059800407126715,5.843657557217648,Flagellum attachment zone protein 11
11586,KS17gene_8158a,-0.3214613381194545,0.6515220469398182,0.6088262172531816,KS17gene_8158a
11587,TRY.403,-0.3217512169762464,2.8040149764873084,5.1070063695389845,TRY.403
11588,Tb927.11.2270,-0.3220888175722124,3.802857886276412,6.7166462778533775,inner dynein arm I1 intermediate chain  axonemal
11589,Tb05.5K5.290,-0.3222362834382211,1.5367989690042483,1.553387190351408,hypothetical protein
11590,Tb927.10.10100,-0.3223615854087206,3.840849454811427,5.806163442414934,hypothetical protein  conserved
11591,Tb927.7.2830,-0.3223831371653083,4.189544440566517,7.100405057932002,histone H2A  putative
11592,Tb927.11.15880,-0.3228312554000181,3.4674365691422966,7.952097596831398,60S ribosomal protein L27  putative
11593,Tb4.NT.58,-0.3230067173855137,1.7288397404614977,3.8159908128792908,Noncoding RNA  putative
11594,Tb927.4.2510,-0.3232305734147087,2.8064272422126924,6.208561456659139,multidrug resistance-associated protein  putative
11595,Tb927.10.10850,-0.3232399581135758,3.068111800280091,7.043936383301476,Protein argonaute-1
11596,Tb927.6.3630,-0.32341078506386417,3.4969667334330006,6.476752146010968,sphingosine 1-phosphate lyase  putative
11597,KS17gene_5215a,-0.32350165128810593,1.5200372157581896,3.5488770677421493,KS17gene_5215a
11598,Tb927.11.10190,-0.3246426698349862,4.343365948699283,6.919805717143709,telomerase reverse transcriptase
11599,MSTRG.328,-0.3246812392363567,1.4550259344924465,3.0424609466556483,MSTRG.328
11600,Tb927.11.13780,-0.3248213312390018,3.2594604886613556,6.814382802699765,profilin
11601,Tb927.11.7045,-0.32488483548826086,3.090598934203723,4.533535747857762,hypothetical protein
11602,Tb927.9.7670,-0.32520452188308446,3.1735735441398143,6.179177572106855,hypothetical protein  conserved
11603,Tb927.7.2240,-0.32526032348001316,3.6966172560115953,7.221471482441123,hypothetical protein  conserved
11604,MSTRG.116,-0.32574618153055884,2.1090653187456736,4.135457415863461,MSTRG.116
11605,MSTRG.141,-0.3259824128643568,1.7202928589971487,2.312543443907939,MSTRG.141
11606,Tb11.v5.0154,-0.32599848010289223,4.476555481448934,6.7664030600748815,WD domain  G-beta repeat  putative
11607,Tb927.10.550,-0.326158133338363,2.3609888935002936,4.76138915768793,hypothetical protein  conserved
11608,KS17gene_7612a,-0.32672704892675,0.8241249317653351,2.343068768596357,KS17gene_7612a
11609,MSTRG.448,-0.32674512423869284,1.3787992032152574,3.057394789579604,MSTRG.448
11610,Tb927.4.3300,-0.3267842324919619,4.041863034111633,6.58437917516424,mitochondrial ATP-dependent zinc metallopeptidase  putative
11611,Tb927.10.10560,-0.32701166833125045,3.6923245010061376,6.729058390625384,histone H2B  putative
11612,Tb927.9.680,-0.3270702283389547,1.2965175180771866,3.4996566617237255,expression site-associated gene 9 (ESAG9)  pseudogene
11613,Tb927.10.3870,-0.3274192653254881,2.292875767919942,6.380342073548094,hypothetical protein  conserved
11614,Tb11.v5.0420,-0.32761395750015754,3.6450280734726963,6.030096083721217,hypothetical protein  conserved
11615,Tb927.2.1310,-0.3277657072549063,2.052363490333957,6.255830390825841,leucine-rich repeat protein (LRRP  pseudogene)  putative
11616,MSTRG.891,-0.32798788849352506,1.5788106800302069,1.9232217022800542,MSTRG.891
11617,Tb927.7.7470,-0.32828916180905754,3.549324642040857,6.150309068359309,procyclic-enriched flagellar receptor adenylate cyclase 3
11618,Tb927.8.990,-0.32842277745147774,3.4922134660801762,6.736406335108275,RNA-binding protein 33 (RNA-binding motif protein 33)
11619,Tb11.v5.0344,-0.3285204998782269,2.5475718514204555,3.673644119153556,BarP protein  putative
11620,Tb927.3.4100,-0.32856236560616947,3.978469914375328,8.793107287816866,Pyruvate transporter  putative
11621,Tb927.7.4700,-0.32874444436352646,4.156290252476125,6.45077638518562,WD domain  G-beta repeat  putative
11622,KS17gene_4884a,-0.3288253205330412,2.0352411447198318,3.545679857781898,KS17gene_4884a
11623,TRY.229,-0.32908071955112955,1.468015730088689,1.5566373942782166,TRY.229
11624,Tb927.10.8230,-0.3292325300647354,3.7733048833788185,9.82244774192431,protein disulfide isomerase 2
11625,Tb927.5.1950,-0.3292531020620556,3.2072062810280295,5.465241050145493,hypothetical protein  conserved
11626,Tb927.6.4840,-0.3294311992628973,3.01911096532325,6.679805002000488,S-adenosylmethionine synthetase
11627,Tb927.10.10290,-0.3294475507122115,3.2594604886613556,4.212631416987041,hypothetical protein  conserved
11628,KS17gene_113a,-0.329575903905625,2.001134181141479,2.7111465596046807,KS17gene_113a
11629,Tb927.6.2940,-0.33021673640879157,2.533550264262245,5.837901917205194,phosphopantothenoylcysteine decarboxylase  putative
11630,Tb927.5.3440,-0.33035679103128257,3.0480722579052966,3.9750787246322017,hypothetical protein  conserved
11631,Tb927.11.16400,-0.3303836380697248,1.415244414821491,6.965598123119794,kinetoplast-associated protein 3  putative
11632,MSTRG.650,-0.330772906702949,2.1186811189999126,4.8345436201636005,MSTRG.650
11633,Tb927.5.2200,-0.3308949591701149,2.5332251386613813,3.239676434708014,META domain containing protein  putative
11634,Tb927.2.1080,-0.33093639352088433,3.6806196171105556,6.436177382909021,retrotransposon hot spot protein 5 (RHS5)  putative
11635,Tb11.v5.0501,-0.33096667589864626,2.959538997124832,7.79259696144057,40S ribosomal protein S3A  putative
11636,Tb427VSG-3548,-0.33097001343664517,0.9981542732576566,1.4506234003265104,Tb427VSG-3548
11637,Tb927.11.11950,-0.3311245637628927,2.605199610493286,3.8647162016530214,cytochrome oxidase assembly protein  putative
11638,Tb927.6.3040,-0.33119913739929785,3.8451962184821626,5.6774388428757385,small GTP-binding protein Rab28  putative
11639,TRY.462,-0.33170400766355496,2.847435444733553,4.4573870965862,TRY.462
11640,Tb927.7.2810,-0.3319938356508758,1.7741173908150143,5.397862442860561,hypothetical protein  conserved
11641,KS17gene_6908a,-0.3321384484652218,0.8819118089559718,0.8368629932890369,KS17gene_6908a
11642,Tb927.9.1640,-0.3323492725397239,2.7200804789756994,3.9187078856585353,hypothetical protein  conserved
11643,MSTRG.878,-0.33236281059472744,1.6933270549952375,3.787313631231162,MSTRG.878
11644,Tb927.7.5210,-0.33246515093627965,2.962372101121418,7.896865685253811,Putative Phosphatase/Protein of unknown function DUF89  putative
11645,Tb927.6.4860,-0.33278632651835865,3.103379865049898,6.451686617363984,S-adenosylmethionine synthetase
11646,TRY.505,-0.3333019385067765,2.8126102894962037,4.059969212173479,TRY.505
11647,KS17gene_6881a,-0.3338915191514355,1.5619793666016932,3.0969173952829245,KS17gene_6881a
11648,Tb927.5.1060,-0.33396252518764824,2.6014254766538842,5.884367056345377,mitochondrial processing peptidase  beta subunit  putative
11649,Tb927.2.690,-0.3340226090188234,2.4865326894413924,6.608271042487158,leucine-rich repeat protein (LRRP)  putative
11650,MSTRG.964,-0.33424673193264204,1.6392532790232908,1.146028427383668,MSTRG.964
11651,MSTRG.216,-0.334311520888779,2.1316091983421988,2.8187652716494687,MSTRG.216
11652,MSTRG.762,-0.33438151224892637,2.737204391163283,4.381900828293506,MSTRG.762
11653,Tb11.v5.0792,-0.33456554782665615,4.176600090491483,7.45664200649282,DNA polymerase theta (helicase domain only)  putative
11654,Tb927.10.6180,-0.3347052929490967,3.3930328756826738,5.968835237570139,FLA1-like protein
11655,Tb927.7.6770,-0.3347932830996572,1.6956067908173544,7.067442030246859,Acyl CoA binding protein  putative
11656,Tb927.11.7040,-0.3358336611254611,3.122771330444312,4.643005559371126,pterin-4-alpha-carbinolamine dehydratase  putative
11657,Tb927.11.3850,-0.3358732243972685,3.5308851966583257,6.897471430181472,AMP deaminase  putative
11658,Tb927.3.4270,-0.3360135486859888,2.6028610675440644,6.244554023579369,hypothetical protein  conserved
11659,Tb927.6.2850,-0.33621801959769,2.368533481854522,4.458557892412795,ESAG8-associated protein  putative
11660,KS17gene_7675a,-0.33629708517048557,1.0198173626323483,2.0004418946537346,KS17gene_7675a
11661,Tb927.10.14490,-0.3364555256907098,3.9553792400107715,5.9890361392319225,hypothetical protein  conserved
11662,KS17gene_4801a,-0.33711680006111183,1.815180954400074,2.8314300855299175,KS17gene_4801a
11663,KS17gene_6359a,-0.33726914588236717,2.454040871986536,2.8976692517160845,KS17gene_6359a
11664,Tb927.10.6550,-0.33735621133192417,3.3449302801077456,4.797315903063776,Poly(ADP-ribose) polymerase and DNA-Ligase Zn-finger region/Zinc-finger (CX5CX6HX5H) motif containing protein  putative
11665,KS17gene_7513a,-0.33747633660322846,1.534521217941852,3.2431158828542896,KS17gene_7513a
11666,Tb927.2.3460,-0.3374890197235542,2.988700958595693,4.606656982382455,cysteine peptidase  Clan CA  family C51  putative
11667,Tb927.7.2900,-0.337520628545736,4.124467128099559,7.089966940342431,histone H2A  putative
11668,Tb927.8.5150,-0.3376893548268512,3.1160697641980377,4.627186673429138,hypothetical protein  conserved
11669,TRY.426,-0.33774395841320026,2.239728955517232,3.076254404305546,TRY.426
11670,TRY.686,-0.33784231244681956,2.8737006613454774,4.473297075969595,TRY.686
11671,Tb927.10.6610,-0.33851965427181274,2.589949372981953,6.835856702032735,chaperone protein DnaJ  putative
11672,KS17gene_4156a,-0.33890146988791,2.247335057757988,3.587699425813273,KS17gene_4156a
11673,Tb927.10.2550,-0.3393467710613648,3.695313154108451,5.087955945168912,malate dehydrogenase-related
11674,Tb927.7.7320,-0.3401956754123427,3.1589408851934206,5.479421666817405,hypothetical protein  conserved
11675,MSTRG.215,-0.340344446056694,1.4944296522516027,3.6404808492038505,MSTRG.215
11676,TRY.314,-0.34044034517552185,3.4273875968947602,4.687454871471019,TRY.314
11677,TRY.584,-0.3405536161951177,3.6252224901623515,5.798968569706447,TRY.584
11678,Tb927.4.3430,-0.3407472402753009,2.1655526280866284,6.048813810970999,hypothetical protein  conserved
11679,Tb927.3.3750,-0.3407573463152093,4.00877551236778,6.813025849812645,paraflagellar rod component  putative
11680,KS17gene_236a,-0.3408690058068708,1.7102358478061785,4.921385829490627,KS17gene_236a
11681,Tb927.5.1050,-0.34096979818485385,3.1569298048034873,5.185927884715622,hypothetical protein
11682,MSTRG.125,-0.3412221068985961,1.323118024808468,0.8551228958399987,MSTRG.125
11683,Tb927.1.520,-0.3412461029154498,1.8213032122747446,2.7091576776081974,variant surface glycoprotein  fragment
11684,Tb09.v4.0201,-0.341450344180079,1.1713683451892627,2.9518194096713932,expression site-associated gene 3 (ESAG3  pseudogene)  putative
11685,Tb11.v5.0452,-0.3416990644402693,2.3350964499600906,3.4097757074675976,GTPase activating protein  putative
11686,Tb927.7.1090,-0.3429952043259099,2.5032555859982915,5.3895357877052135,DNA repair protein RAD5  putative
11687,Tb927.11.5650,-0.3430639908740208,4.364401837954719,6.598061155324565,replication factor C  subunit 1  putative
11688,TRY.602,-0.34352111080245756,0.906672851827377,1.8467903690921401,TRY.602
11689,TRY.316,-0.3437347886758614,1.4958709817026867,2.088984389527346,TRY.316
11690,Tb927.10.2360,-0.34374468832033983,1.2086376031061186,4.631046854148764,hypothetical protein
11691,Tb927.4.4410,-0.3442271467191659,3.034661899765258,6.946670032055102,adenylyl cyclase
11692,KS17gene_4931a,-0.3442276236756024,1.5817256199926697,1.4115645178941818,KS17gene_4931a
11693,Tb927.9.6760,-0.3444517530647626,2.980314168959674,3.9292787221665404,hypothetical protein  conserved
11694,Tb927.11.4780,-0.34480392633679613,2.9746008428358364,5.252859947205848,pyruvate dehydrogenase (lipoamide) kinase  putative
11695,Tb927.5.3820,-0.344862185203744,4.481678375454495,6.874624675182468,aspartate carbamoyltransferase  putative
11696,MSTRG.874,-0.3455239135093905,2.0265819051410054,2.645583895676938,MSTRG.874
11697,Tb927.6.4490,-0.34565167501635463,3.2384613535207114,4.371806991887094,hypothetical protein  conserved
11698,Tb927.2.6100,-0.3457343957746642,1.4293403850314856,6.146881230447889,hypothetical protein  conserved
11699,Tb927.9.15470,-0.3458261969933909,2.9180031469437466,5.9287189756628464,kinesin  putative
11700,Tb927.7.2090,-0.3459178926531438,0.9157893738049642,1.722759290589895,hypothetical protein  conserved
11701,KS17gene_4072a,-0.34614076598937266,2.511034338188432,5.236875787962817,KS17gene_4072a
11702,Tb11.v5.0440,-0.34633201234287264,1.815180954400074,3.5694578924625713,hypothetical protein  conserved
11703,Tb927.3.4360,-0.34638279209643374,3.725024964489867,7.4616322216152025,40S ribosomal protein S15A  putative
11704,Tb927.7.260,-0.34680797986739537,3.221030427211892,4.139435521824877,hypothetical protein  conserved
11705,KS17gene_1878a,-0.34685878488851163,1.7217786319928454,4.509778962462025,KS17gene_1878a
11706,KS17gene_1029a,-0.34712684988390763,1.0595156308794351,3.8362464617906333,KS17gene_1029a
11707,Tb927.7.5740,-0.3473205415720016,3.3995297053191766,5.688064237296974,conserved protein
11708,Tb927.11.3980,-0.3473613207812739,4.092550966778862,6.246447231278102,metallo-peptidase  Clan ME  Family M16
11709,Tb927.5.900,-0.34761114286564243,2.2151617532237426,7.665952842446889,oligosaccharyl transferase subunit  putative
11710,Tb927.4.1010,-0.3476406878455196,2.3048887705025374,3.4441804858037366,hypothetical protein
11711,Tb927.10.8350,-0.34767911379032046,1.8058340010182947,2.174562838509409,hypothetical protein
11712,Tb927.11.5120,-0.3480363951177963,3.6460562077172036,5.1716467444569485,TPR repeat/SET domain containing protein  putative
11713,MSTRG.323,-0.3481356102047336,1.6921945055958534,2.749618571606637,MSTRG.323
11714,KS17gene_2304a,-0.34874103597317335,3.1066380680941186,3.9201017690243947,KS17gene_2304a
11715,KS17gene_2761a,-0.34896845386542763,1.290337335244053,2.1356544144936955,KS17gene_2761a
11716,Tb927.4.4220,-0.34912338345973287,2.0167295499569895,3.8070522695383957,small GTP-binding rab protein  putative
11717,MSTRG.174,-0.3493739286252235,2.547235935969803,4.826710484398333,MSTRG.174
11718,Tb927.3.5830,-0.3494151330675431,2.8207830809814842,3.863876056213344,expression site-associated gene 1 (ESAG1) protein  putative
11719,Tb927.11.3970,-0.3497219736988501,3.786267234326097,6.645228522110389,hypothetical protein  conserved
11720,TRY.825,-0.3498234052268956,0.8982975022862256,1.782824339009364,TRY.825
11721,MSTRG.398,-0.3498896687131278,2.591821115957651,3.271195811492508,MSTRG.398
11722,Tb927.11.4290,-0.35068132587953665,2.2144262659412437,9.12498579109766,40S ribosomal protein S12
11723,TRY.429,-0.3508747204715807,1.4430642059924823,3.533791604007601,TRY.429
11724,Tb927.6.3490,-0.35093103139615694,1.1170930683269087,6.571952285923281,zinc finger protein 1
11725,KS17gene_6585a,-0.3510088411170208,2.0722581757120353,3.1557455174654017,KS17gene_6585a
11726,TRY.963,-0.3513889340075968,0.5272900636328313,1.3809760251168364,TRY.963
11727,Tb927.11.2630,-0.35152271070003377,3.7961852618146397,6.195780283532205,diphthamide biosynthesis enzyme Dph1/Dph2 domain containing protein  putative
11728,Tb927.8.5640,-0.35168270748542435,3.9756510102113802,5.894963120986663,putative succinate dehydrogenase subunit
11729,Tb2.NT.1,-0.3518097018262862,2.068561234966131,3.4845461781736273,Noncoding RNA  putative
11730,Tb927.10.4880,-0.3519928997245783,3.4260540863607485,4.973450603303202,hypothetical protein  conserved
11731,MSTRG.452,-0.3523825682776621,2.0731810909831934,2.6053651694521407,MSTRG.452
11732,KS17gene_4008a,-0.35243737579925033,1.7120068951329355,1.5745287692371133,KS17gene_4008a
11733,Tb927.10.10540,-0.35244497865972085,4.102986952529018,6.733594006962596,histone H2B  putative
11734,Tb927.11.12660,-0.35292994794269966,3.786485673503708,6.222480484407243,hypothetical protein  conserved
11735,KS17gene_4460a,-0.35313396889232324,2.5177702300629052,6.981922438940481,KS17gene_4460a
11736,Tb927.8.2290,-0.35423051381890164,3.1523727715017666,4.428543361089829,hypothetical protein  conserved
11737,Tb927.8.5260,-0.3543608808935035,3.8274578436929683,9.099563547996516,60S ribosomal protein L39  putative
11738,TRY.34,-0.3543701673742883,1.2735701523133711,1.710922992182944,TRY.34
11739,Tb927.7.2290,-0.3544295909708008,4.405094557482542,5.828935659198736,hypothetical protein  conserved
11740,Tb927.4.4550,-0.35456190664388587,4.085520892114591,7.437506492339696,hypothetical protein  conserved
11741,Tb927.10.3990,-0.35467721718895706,1.192072853977248,8.590123412682901,DHH1
11742,Tb927.10.14920,-0.3547748997019384,4.080173586159954,7.026474466661054,hypothetical protein  conserved
11743,KS17gene_4415a,-0.3551455507304868,1.3330656019849765,1.845809307415765,KS17gene_4415a
11744,KS17gene_68a,-0.3552192001113453,2.924294776330758,3.3213163596338,KS17gene_68a
11745,KS17gene_4977a,-0.35540863175469706,3.693037770587874,4.783457400734195,KS17gene_4977a
11746,Tb927.1.4500,-0.3557525870322592,4.375935247231021,6.884801469597962,SNARE associated Golgi protein  putative
11747,Tb927.8.670,-0.3560696218521931,2.706089591073095,4.54998746569463,hypothetical protein  conserved
11748,KS17gene_2349a,-0.35608722037931784,2.2904269500907843,4.471553281609377,KS17gene_2349a
11749,KS17gene_5823a,-0.3565657103841096,2.97691740282319,4.145235352063442,KS17gene_5823a
11750,KS17gene_3263a,-0.356652484794184,2.7328231215463523,5.326722381527906,KS17gene_3263a
11751,Tb927.11.13270,-0.3570078004964054,3.4838249222914257,6.484217392976476,hypothetical protein  conserved
11752,Tb11.v5.0265,-0.3571463205709443,3.9537035652290644,8.650611398923886,Thioredoxin-like  putative
11753,Tb927.10.10990,-0.35732010700692735,2.1912780499927282,5.9355971239551995,predicted WD40 repeat protein
11754,Tb927.11.15980,-0.35735640642141464,3.844637952255185,5.835237025187405,hypothetical protein  conserved
11755,KS17gene_1542a,-0.35760689058757683,1.534521217941852,1.775355416906577,KS17gene_1542a
11756,Tb927.4.920,-0.35783547867224186,4.191586632784629,5.983444933118701,TPR repeat  putative
11757,KS17gene_2958a,-0.35817122542708246,1.1490946509382365,1.9297383695348376,KS17gene_2958a
11758,Tb11.v5.0464,-0.3582982778582405,3.463612600462059,5.814764670292311,vesicular-fusion protein nsf  putative
11759,Tb927.3.4110,-0.3583044171515895,4.532929129534532,8.205911864995958,Pyruvate transporter  putative
11760,TRY.664,-0.35845475503582785,1.1382517022009708,3.8397824988167892,TRY.664
11761,Tb927.9.5150,-0.3584978387362575,2.846390269350285,7.047131460943767,ribosomal protein S6  putative
11762,KS17gene_7435a,-0.35886490100955076,2.1910698615885282,4.61617679667066,KS17gene_7435a
11763,KS17gene_951a,-0.3588917220612597,1.5430123887827218,1.6967993523903306,KS17gene_951a
11764,Tb927.11.10810,-0.35889924756668634,3.525098249077173,6.333448189600903,pumillio/PUF RNA binding protein 11
11765,Tb927.10.2870,-0.3593292592511923,3.343631153731778,4.974565608582759,hypothetical protein  conserved
11766,KS17gene_7664a,-0.35953408247464413,2.2253431711408957,2.0736991986674944,KS17gene_7664a
11767,Tb927.11.9250,-0.3595749408304171,2.6413694150727287,6.036470989481178,hypothetical protein  conserved
11768,Tb927.8.2670,-0.35965874344808224,4.0838966034519935,5.213041247942868,Putative S-adenosyl-L-methionine-dependent methyltransferase  putative
11769,TRY.41,-0.3597335673618016,1.8825145439500732,1.7201210485324925,TRY.41
11770,KS17gene_2341a,-0.35999862114577,2.0979163729945594,3.01795112301006,KS17gene_2341a
11771,MSTRG.625,-0.3601640621061872,1.5506518100790125,2.105298151370723,MSTRG.625
11772,KS17gene_8008a,-0.36084665216692446,2.1216109392642353,2.2164231176445144,KS17gene_8008a
11773,Tb927.4.4590,-0.36087025262750916,2.843624099497095,5.044520681793674,AGC family serine/threonine kinase  putative
11774,TRY.54,-0.3614909904295404,0.887910646769085,1.8107620880717021,TRY.54
11775,Tb927.11.1210,-0.3618017119460623,4.6967750339756025,6.383361797365077,Domain of unknown function (DUF4470)/Domain of unknown function (DUF4471)  putative
11776,Tb927.5.2230,-0.3618633207460775,2.3177829694724563,3.173988458342392,conserved protein
11777,Tb927.11.13003,-0.36214352219192614,4.169693340979961,8.154844120246107,ubiquitin-60S ribosomal protein L40
11778,Tb927.8.910,-0.36221583400116797,0.87598455537704,5.566907015375887,hypothetical protein  conserved
11779,KS17gene_5751a,-0.3626447941661335,2.6003512452106916,3.5685474015163203,KS17gene_5751a
11780,Tb927.9.11890,-0.3628251037936192,3.802857886276412,5.562308636759529,hypothetical protein  conserved
11781,Tb927.10.5730,-0.3628336659608078,2.3329683369401946,3.4466382573805534,hypothetical protein
11782,Tb927.10.3840,-0.36288712257865025,2.652765989394196,7.623341116974609,60S ribosomal protein L18a  putative
11783,Tb09.v4.0014,-0.3633226026173815,1.8104556553854787,3.966515211848254,hypothetical protein
11784,Tb927.10.10490,-0.36335579105738464,4.4611305016771166,7.3570748983077765,histone H2B  putative
11785,Tb927.11.3310,-0.36346232992734,2.7096646207301895,7.473749510058154,ubiquitin-conjugating enzyme  putative
11786,TRY.109,-0.363527672231739,3.6497061770233157,6.544442891364467,TRY.109
11787,Tb927.11.9700,-0.3637044952729127,3.827124960830508,7.856055365300879,transcription factor BTF3  putative
11788,Tb927.4.740,-0.3641040049682967,4.528286246761815,6.331393551042019,Rgp1  putative
11789,Tb927.7.3300,-0.3641893693990689,3.3174445193531223,5.03861258470233,Flocculation protein FLO11-like
11790,TRY.340,-0.3642071844677941,2.25687157219446,3.461062085958861,TRY.340
11791,Tb927.9.1570,-0.36469632328360063,2.6714738439624504,3.882503706222816,calcium/calmodulin-dependent protein kinase  putative
11792,Tb927.7.4060,-0.3647798617498057,3.395548166111448,7.244659705151709,cysteine peptidase  Clan CA  family C2  putative
11793,MSTRG.931,-0.3647992217608858,2.441434155685419,3.4716228965500666,MSTRG.931
11794,Tb927.8.1750,-0.364843457517531,2.700667690744241,6.476970227735173,Fe-S cluster assembly protein DRE2
11795,Tb11.v5.0893,-0.36488105373869495,2.5191904650516346,4.2146944653919585,hypothetical protein  conserved
11796,MSTRG.261,-0.3648877044220408,1.6556634674518032,2.2306315741053857,MSTRG.261
11797,Tb927.8.1700,-0.36505729921552377,4.199993862527178,5.887543086406889,hypothetical protein  conserved
11798,Tb11.57.0047b,-0.36520456584325384,1.1594073605281552,1.0419329820872045,variant surface glycoprotein (VSG)  point mutation
11799,Tb927.5.640,-0.36522517364302504,4.461316344297349,7.411036254535988,trans-sialidase  putative
11800,Tb927.11.14780,-0.3655495325220907,4.341391437428452,6.555036995210345,phosphomannose isomerase
11801,Tb927.10.11990,-0.36574688212414674,4.1081539983977935,5.599237751545398,60S ribosome subunit biogenesis protein NIP7  putative
11802,Tb927.10.1670,-0.36689331297466626,1.5685635142565049,1.3028361427687396,hypothetical protein
11803,Tb927.4.4420,-0.3669341082843222,3.145602951014574,6.9569152129939695,adenylyl cyclase  pseudogene  putative
11804,MSTRG.794,-0.3672097983286241,1.8607633523046183,1.872130963934127,MSTRG.794
11805,KS17gene_2473a,-0.36785462045327266,1.7790404146103773,1.6671574279128643,KS17gene_2473a
11806,Tb927.7.2270,-0.36813047662798193,3.739784880746515,5.334837633363108,hypothetical protein  conserved
